study_id,experiment_group,base_experiment_id,experiment_id,run_id,run_dir,architecture,window_size,stride,hidden,latent_dim,beta,seed,scaling,threshold_method,threshold_value,split,precision,recall,f1,roc_auc,pr_auc,accuracy,balanced_accuracy,tn,fp,fn,tp,n_train_windows,n_val_windows,n_test_windows,n_val_positive,n_test_positive,train_score_mean,train_score_std,train_score_p98,test_score_mean_normal,test_score_mean_anomaly
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s7,20260430_074810,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s7/20260430_074810,dense,60,10,"[64, 32]",16,1.0,7,none,train_p98,395.64093017578125,test,0.8792221084953941,0.9070749736008448,0.8929313929313929,0.9914860839456946,0.833374972558178,0.9906171714871328,0.9507290328781071,41780,236,176,1718,63526,21275,43910,237,1894,257.7012023925781,48.70735168457031,395.64093017578125,314.10040283203125,411.30059814453125
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s7,20260430_074810,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s7/20260430_074810,dense,60,10,"[64, 32]",16,1.0,7,none,train_p99,411.1805877685547,val,0.7480916030534351,0.41350210970464135,0.532608695652174,0.997379866771119,0.6781821927769256,0.9919153936545241,0.7059667597672366,21005,33,139,98,63526,21275,43910,237,1894,257.7012023925781,48.70735168457031,395.64093017578125,314.10040283203125,411.30059814453125
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s7,20260430_074810,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s7/20260430_074810,dense,60,10,"[64, 32]",16,1.0,7,none,train_p99,411.1805877685547,test,0.7902208201892744,0.264519535374868,0.3963607594936709,0.9914860839456946,0.833374972558178,0.9652470963334092,0.6306770372990106,41883,133,1393,501,63526,21275,43910,237,1894,257.7012023925781,48.70735168457031,395.64093017578125,314.10040283203125,411.30059814453125
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s7,20260430_074810,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s7/20260430_074810,dense,60,10,"[64, 32]",16,1.0,7,none,train_p995,426.8541450500488,val,0.0,0.0,0.0,0.997379866771119,0.6781821927769256,0.9881551116333726,0.4996435022340527,21023,15,237,0,63526,21275,43910,237,1894,257.7012023925781,48.70735168457031,395.64093017578125,314.10040283203125,411.30059814453125
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s7,20260430_074810,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s7/20260430_074810,dense,60,10,"[64, 32]",16,1.0,7,none,train_p995,426.8541450500488,test,0.7012987012987013,0.08553326293558607,0.15247058823529414,0.9914860839456946,0.833374972558178,0.9589842860396265,0.5419455157023704,41947,69,1732,162,63526,21275,43910,237,1894,257.7012023925781,48.70735168457031,395.64093017578125,314.10040283203125,411.30059814453125
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s7,20260430_074810,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s7/20260430_074810,dense,60,10,"[64, 32]",16,1.0,7,none,val_f1,397.87409652019863,val,0.7012578616352201,0.9409282700421941,0.8036036036036036,0.997379866771119,0.6781821927769256,0.9948766157461809,0.968206315836764,20943,95,14,223,63526,21275,43910,237,1894,257.7012023925781,48.70735168457031,395.64093017578125,314.10040283203125,411.30059814453125
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s7,20260430_074810,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s7/20260430_074810,dense,60,10,"[64, 32]",16,1.0,7,none,val_f1,397.87409652019863,test,0.8813370473537604,0.8352692713833157,0.857685009487666,0.9914860839456946,0.833374972558178,0.9880437258027784,0.9150998870244835,41803,213,312,1582,63526,21275,43910,237,1894,257.7012023925781,48.70735168457031,395.64093017578125,314.10040283203125,411.30059814453125
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s123,20260430_081528,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s123/20260430_081528,dense,120,20,"[128, 64]",16,1.0,123,none,train_p98,168.15792907714845,val,0.2800982800982801,0.9661016949152542,0.4342857142857143,0.996644657640656,0.7802742565902869,0.9720733427362482,0.9691210195599377,10224,293,4,114,31757,10635,21952,118,948,85.33975982666016,23.179075241088867,168.15792907714845,112.49626159667969,182.60777282714844
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s123,20260430_081528,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s123/20260430_081528,dense,120,20,"[128, 64]",16,1.0,123,none,train_p98,168.15792907714845,test,0.8972868217054264,0.9767932489451476,0.9353535353535354,0.9970924766590571,0.8850501930434193,0.9941690962099126,0.9858732955828385,20898,106,22,926,31757,10635,21952,118,948,85.33975982666016,23.179075241088867,168.15792907714845,112.49626159667969,182.60777282714844
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s123,20260430_081528,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s123/20260430_081528,dense,120,20,"[128, 64]",16,1.0,123,none,train_p99,174.7628656005859,val,0.6309523809523809,0.8983050847457628,0.7412587412587412,0.996644657640656,0.7802742565902869,0.9930418429713211,0.9462049337392406,10455,62,12,106,31757,10635,21952,118,948,85.33975982666016,23.179075241088867,168.15792907714845,112.49626159667969,182.60777282714844
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s123,20260430_081528,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s123/20260430_081528,dense,120,20,"[128, 64]",16,1.0,123,none,train_p99,174.7628656005859,test,0.9187643020594966,0.8470464135021097,0.8814489571899012,0.9970924766590571,0.8850501930434193,0.9901603498542274,0.9218330524947227,20933,71,145,803,31757,10635,21952,118,948,85.33975982666016,23.179075241088867,168.15792907714845,112.49626159667969,182.60777282714844
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s123,20260430_081528,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s123/20260430_081528,dense,120,20,"[128, 64]",16,1.0,123,none,train_p995,185.3833041381836,val,0.0,0.0,0.0,0.996644657640656,0.7802742565902869,0.9889045604137282,0.5,10517,0,118,0,31757,10635,21952,118,948,85.33975982666016,23.179075241088867,168.15792907714845,112.49626159667969,182.60777282714844
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s123,20260430_081528,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s123/20260430_081528,dense,120,20,"[128, 64]",16,1.0,123,none,train_p995,185.3833041381836,test,0.7777777777777778,0.12552742616033755,0.21616712079927336,0.9970924766590571,0.8850501930434193,0.9606869533527697,0.5619543434362915,20970,34,829,119,31757,10635,21952,118,948,85.33975982666016,23.179075241088867,168.15792907714845,112.49626159667969,182.60777282714844
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s123,20260430_081528,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s123/20260430_081528,dense,120,20,"[128, 64]",16,1.0,123,none,val_f1,177.02779235839844,val,0.8037383177570093,0.7288135593220338,0.7644444444444444,0.996644657640656,0.7802742565902869,0.9950164551010814,0.863408396091558,10496,21,32,86,31757,10635,21952,118,948,85.33975982666016,23.179075241088867,168.15792907714845,112.49626159667969,182.60777282714844
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s123,20260430_081528,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s123/20260430_081528,dense,120,20,"[128, 64]",16,1.0,123,none,val_f1,177.02779235839844,test,0.900593471810089,0.640295358649789,0.74845869297164,0.9970924766590571,0.8850501930434193,0.9814139941690962,0.8185527450266656,20937,67,341,607,31757,10635,21952,118,948,85.33975982666016,23.179075241088867,168.15792907714845,112.49626159667969,182.60777282714844
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s42,20260430_081342,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s42/20260430_081342,dense,120,20,"[128, 64]",16,1.0,42,none,train_p98,178.63380310058594,val,0.2289156626506024,0.9661016949152542,0.3701298701298701,0.9958718974767246,0.774788384230728,0.9635166901739539,0.9647946907589489,10133,384,4,114,31757,10635,21952,118,948,100.65337371826172,24.012439727783203,178.63380310058594,131.0960235595703,196.08502197265625
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s42,20260430_081342,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s42/20260430_081342,dense,120,20,"[128, 64]",16,1.0,42,none,train_p98,178.63380310058594,test,0.8761814744801513,0.9778481012658228,0.9242273180458623,0.9967033102796574,0.8862576693056596,0.9930758017492711,0.985805597005031,20873,131,21,927,31757,10635,21952,118,948,100.65337371826172,24.012439727783203,178.63380310058594,131.0960235595703,196.08502197265625
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s42,20260430_081342,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s42/20260430_081342,dense,120,20,"[128, 64]",16,1.0,42,none,train_p99,184.55502502441402,val,0.4280155642023346,0.9322033898305084,0.5866666666666666,0.9958718974767246,0.774788384230728,0.9854254818993888,0.9591130099290415,10370,147,8,110,31757,10635,21952,118,948,100.65337371826172,24.012439727783203,178.63380310058594,131.0960235595703,196.08502197265625
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s42,20260430_081342,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s42/20260430_081342,dense,120,20,"[128, 64]",16,1.0,42,none,train_p99,184.55502502441402,test,0.9066534260178749,0.9630801687763713,0.9340153452685422,0.9967033102796574,0.8862576693056596,0.9941235422740525,0.97930241537276,20910,94,35,913,31757,10635,21952,118,948,100.65337371826172,24.012439727783203,178.63380310058594,131.0960235595703,196.08502197265625
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s42,20260430_081342,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s42/20260430_081342,dense,120,20,"[128, 64]",16,1.0,42,none,train_p995,197.88052978515628,val,0.0,0.0,0.0,0.9958718974767246,0.774788384230728,0.9889045604137282,0.5,10517,0,118,0,31757,10635,21952,118,948,100.65337371826172,24.012439727783203,178.63380310058594,131.0960235595703,196.08502197265625
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s42,20260430_081342,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s42/20260430_081342,dense,120,20,"[128, 64]",16,1.0,42,none,train_p995,197.88052978515628,test,0.8333333333333334,0.18459915611814345,0.30224525043177897,0.9967033102796574,0.8862576693056596,0.9631924198250729,0.5914664034256686,20969,35,773,175,31757,10635,21952,118,948,100.65337371826172,24.012439727783203,178.63380310058594,131.0960235595703,196.08502197265625
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s42,20260430_081342,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s42/20260430_081342,dense,120,20,"[128, 64]",16,1.0,42,none,val_f1,190.50907928466796,val,0.7476635514018691,0.6779661016949152,0.711111111111111,0.9958718974767246,0.774788384230728,0.9938881053126469,0.8376994148295818,10490,27,38,80,31757,10635,21952,118,948,100.65337371826172,24.012439727783203,178.63380310058594,131.0960235595703,196.08502197265625
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s42,20260430_081342,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s42/20260430_081342,dense,120,20,"[128, 64]",16,1.0,42,none,val_f1,190.50907928466796,test,0.8992700729927007,0.6497890295358649,0.7544396815676668,0.9967033102796574,0.8862576693056596,0.9817328717201166,0.823251970490652,20935,69,332,616,31757,10635,21952,118,948,100.65337371826172,24.012439727783203,178.63380310058594,131.0960235595703,196.08502197265625
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s7,20260430_081437,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s7/20260430_081437,dense,120,20,"[128, 64]",16,1.0,7,none,train_p98,156.83702453613284,val,0.2331288343558282,0.9661016949152542,0.37561779242174625,0.9967010634920379,0.8145199747131956,0.9643629525152797,0.965222569431574,10142,375,4,114,31757,10635,21952,118,948,85.07376098632812,20.762502670288086,156.83702453613284,109.68904876708984,170.89105224609375
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s7,20260430_081437,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s7/20260430_081437,dense,120,20,"[128, 64]",16,1.0,7,none,train_p98,156.83702453613284,test,0.8963178294573644,0.9757383966244726,0.9343434343434344,0.9975639058503625,0.9083072664290269,0.9940779883381924,0.9853220644329752,20897,107,23,925,31757,10635,21952,118,948,85.07376098632812,20.762502670288086,156.83702453613284,109.68904876708984,170.89105224609375
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s7,20260430_081437,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s7/20260430_081437,dense,120,20,"[128, 64]",16,1.0,7,none,train_p99,161.56084777832027,val,0.45121951219512196,0.940677966101695,0.6098901098901098,0.9967010634920379,0.8145199747131956,0.9866478608368594,0.9639208029614683,10382,135,7,111,31757,10635,21952,118,948,85.07376098632812,20.762502670288086,156.83702453613284,109.68904876708984,170.89105224609375
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s7,20260430_081437,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s7/20260430_081437,dense,120,20,"[128, 64]",16,1.0,7,none,train_p99,161.56084777832027,test,0.9202825428859738,0.9620253164556962,0.9406910778751933,0.9975639058503625,0.9083072664290269,0.9947612973760933,0.9791320640553096,20925,79,36,912,31757,10635,21952,118,948,85.07376098632812,20.762502670288086,156.83702453613284,109.68904876708984,170.89105224609375
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s7,20260430_081437,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s7/20260430_081437,dense,120,20,"[128, 64]",16,1.0,7,none,train_p995,170.85361724853533,val,1.0,0.01694915254237288,0.03333333333333333,0.9967010634920379,0.8145199747131956,0.9890926187118007,0.5084745762711864,10517,0,116,2,31757,10635,21952,118,948,85.07376098632812,20.762502670288086,156.83702453613284,109.68904876708984,170.89105224609375
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s7,20260430_081437,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s7/20260430_081437,dense,120,20,"[128, 64]",16,1.0,7,none,train_p995,170.85361724853533,test,0.889937106918239,0.29852320675105487,0.44707740916271727,0.9975639058503625,0.9083072664290269,0.9681122448979592,0.6484284287421243,20969,35,665,283,31757,10635,21952,118,948,85.07376098632812,20.762502670288086,156.83702453613284,109.68904876708984,170.89105224609375
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s7,20260430_081437,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s7/20260430_081437,dense,120,20,"[128, 64]",16,1.0,7,none,val_f1,166.4942889404297,val,0.794392523364486,0.7203389830508474,0.7555555555555554,0.9967010634920379,0.8145199747131956,0.9948283968030089,0.8591235658812286,10495,22,33,85,31757,10635,21952,118,948,85.07376098632812,20.762502670288086,156.83702453613284,109.68904876708984,170.89105224609375
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win120,win120_s7,20260430_081437,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win120_s7/20260430_081437,dense,120,20,"[128, 64]",16,1.0,7,none,val_f1,166.4942889404297,test,0.914616497829233,0.6666666666666666,0.7712019524100061,0.9975639058503625,0.9083072664290269,0.9829172740524781,0.8319288389513109,20945,59,316,632,31757,10635,21952,118,948,85.07376098632812,20.762502670288086,156.83702453613284,109.68904876708984,170.89105224609375
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s123,20260430_080747,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s123/20260430_080747,dense,30,5,"[128, 64]",16,1.0,123,none,train_p98,10.860108528137204,val,0.0,0.0,0.0,0.9889088483543607,0.3413049720173349,0.9829397250616849,0.49699396416520125,41829,253,473,0,127063,42555,87825,473,3789,3.0489134788513184,2.4032115936279297,10.860108528137204,3.3446834087371826,10.876480102539062
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s123,20260430_080747,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s123/20260430_080747,dense,30,5,"[128, 64]",16,1.0,123,none,train_p98,10.860108528137204,test,0.43517587939698493,0.11427817366059646,0.18102006688963207,0.9916081943842866,0.6952154960769257,0.9553885567890692,0.5537952817943613,83474,562,3356,433,127063,42555,87825,473,3789,3.0489134788513184,2.4032115936279297,10.860108528137204,3.3446834087371826,10.876480102539062
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s123,20260430_080747,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s123/20260430_080747,dense,30,5,"[128, 64]",16,1.0,123,none,train_p99,11.39066333770752,val,0.0,0.0,0.0,0.9889088483543607,0.3413049720173349,0.9846786511573258,0.49787319994296847,41903,179,473,0,127063,42555,87825,473,3789,3.0489134788513184,2.4032115936279297,10.860108528137204,3.3446834087371826,10.876480102539062
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s123,20260430_080747,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s123/20260430_080747,dense,30,5,"[128, 64]",16,1.0,123,none,train_p99,11.39066333770752,test,0.44472049689440996,0.094484032726313,0.15585546364823682,0.9916081943842866,0.6952154960769257,0.9558440079703957,0.5445824418950713,83589,447,3431,358,127063,42555,87825,473,3789,3.0489134788513184,2.4032115936279297,10.860108528137204,3.3446834087371826,10.876480102539062
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s123,20260430_080747,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s123/20260430_080747,dense,30,5,"[128, 64]",16,1.0,123,none,train_p995,11.824799556732184,val,0.0,0.0,0.0,0.9889088483543607,0.3413049720173349,0.9861355892374574,0.49860985694596266,41965,117,473,0,127063,42555,87825,473,3789,3.0489134788513184,2.4032115936279297,10.860108528137204,3.3446834087371826,10.876480102539062
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s123,20260430_080747,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s123/20260430_080747,dense,30,5,"[128, 64]",16,1.0,123,none,train_p995,11.824799556732184,test,0.48092643051771117,0.09316442333069412,0.15609108998452353,0.9916081943842866,0.6952154960769257,0.9565385710219186,0.5443153260448987,83655,381,3436,353,127063,42555,87825,473,3789,3.0489134788513184,2.4032115936279297,10.860108528137204,3.3446834087371826,10.876480102539062
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s123,20260430_080747,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s123/20260430_080747,dense,30,5,"[128, 64]",16,1.0,123,none,val_f1,10.335075696628898,val,0.4437869822485207,0.7928118393234672,0.5690440060698028,0.9889088483543607,0.3413049720173349,0.9866525672658912,0.8908215843164553,41612,470,98,375,127063,42555,87825,473,3789,3.0489134788513184,2.4032115936279297,10.860108528137204,3.3446834087371826,10.876480102539062
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s123,20260430_080747,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s123/20260430_080747,dense,30,5,"[128, 64]",16,1.0,123,none,val_f1,10.335075696628898,test,0.7998836532867947,0.7257851675903932,0.76103500761035,0.9916081943842866,0.6952154960769257,0.9803358952462283,0.8587991000501349,83348,688,1039,2750,127063,42555,87825,473,3789,3.0489134788513184,2.4032115936279297,10.860108528137204,3.3446834087371826,10.876480102539062
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s42,20260430_080524,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s42/20260430_080524,dense,30,5,"[128, 64]",16,1.0,42,none,train_p98,11.816000137329102,val,0.1328125,0.07188160676532769,0.09327846364883402,0.9925631956053182,0.40513992045775676,0.9844671601456938,0.5333030960493622,41860,222,439,34,127063,42555,87825,473,3789,2.112926483154297,3.2872843742370605,11.816000137329102,2.8234310150146484,11.973388671875
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s42,20260430_080524,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s42/20260430_080524,dense,30,5,"[128, 64]",16,1.0,42,none,train_p98,11.816000137329102,test,0.41577698695136417,0.18500923726576934,0.25607305936073055,0.9854836842348642,0.5714382631255898,0.953623683461429,0.5866440350734577,83051,985,3088,701,127063,42555,87825,473,3789,2.112926483154297,3.2872843742370605,11.816000137329102,2.8234310150146484,11.973388671875
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s42,20260430_080524,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s42/20260430_080524,dense,30,5,"[128, 64]",16,1.0,42,none,train_p99,12.49539234161377,val,0.008130081300813009,0.0021141649048625794,0.0033557046979865775,0.9925631956053182,0.40513992045775676,0.9860415932322877,0.49960753157557186,41960,122,472,1,127063,42555,87825,473,3789,2.112926483154297,3.2872843742370605,11.816000137329102,2.8234310150146484,11.973388671875
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s42,20260430_080524,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s42/20260430_080524,dense,30,5,"[128, 64]",16,1.0,42,none,train_p99,12.49539234161377,test,0.39079229122055675,0.09633148588017947,0.15456277789540546,0.9854836842348642,0.5714382631255898,0.954534585824082,0.5447802890869792,83467,569,3424,365,127063,42555,87825,473,3789,2.112926483154297,3.2872843742370605,11.816000137329102,2.8234310150146484,11.973388671875
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s42,20260430_080524,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s42/20260430_080524,dense,30,5,"[128, 64]",16,1.0,42,none,train_p995,13.137399597167974,val,0.010416666666666666,0.0021141649048625794,0.00351493848857645,0.9925631956053182,0.40513992045775676,0.9866760662671836,0.49992833381881124,41987,95,472,1,127063,42555,87825,473,3789,2.112926483154297,3.2872843742370605,11.816000137329102,2.8234310150146484,11.973388671875
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s42,20260430_080524,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s42/20260430_080524,dense,30,5,"[128, 64]",16,1.0,42,none,train_p995,13.137399597167974,test,0.489010989010989,0.09395618896806546,0.15762674341377023,0.9854836842348642,0.5714382631255898,0.9566752063763165,0.5447647573428076,83664,372,3433,356,127063,42555,87825,473,3789,2.112926483154297,3.2872843742370605,11.816000137329102,2.8234310150146484,11.973388671875
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s42,20260430_080524,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s42/20260430_080524,dense,30,5,"[128, 64]",16,1.0,42,none,val_f1,11.357889954169195,val,0.5005917159763313,0.8942917547568711,0.6418816388467375,0.9925631956053182,0.40513992045775676,0.988908471389966,0.9421318571322495,41660,422,50,423,127063,42555,87825,473,3789,2.112926483154297,3.2872843742370605,11.816000137329102,2.8234310150146484,11.973388671875
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s42,20260430_080524,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s42/20260430_080524,dense,30,5,"[128, 64]",16,1.0,42,none,val_f1,11.357889954169195,test,0.669287800494271,0.7862232779097387,0.7230582524271845,0.9854836842348642,0.5714382631255898,0.9740165101053231,0.8843534876863653,82564,1472,810,2979,127063,42555,87825,473,3789,2.112926483154297,3.2872843742370605,11.816000137329102,2.8234310150146484,11.973388671875
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s7,20260430_080625,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s7/20260430_080625,dense,30,5,"[128, 64]",16,1.0,7,none,train_p98,15.046725463867187,val,0.0,0.0,0.0,0.9778913473372686,0.18774328532949858,0.9844671601456938,0.4977662658618887,41894,188,473,0,127063,42555,87825,473,3789,5.734640121459961,2.8199546337127686,15.046725463867187,6.9632158279418945,12.83481216430664
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s7,20260430_080625,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s7/20260430_080625,dense,30,5,"[128, 64]",16,1.0,7,none,train_p98,15.046725463867187,test,0.3221884498480243,0.08392715756136183,0.13316582914572864,0.9383342302205036,0.2706327919579207,0.9528608027327071,0.5379831418250904,83367,669,3471,318,127063,42555,87825,473,3789,5.734640121459961,2.8199546337127686,15.046725463867187,6.9632158279418945,12.83481216430664
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s7,20260430_080625,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s7/20260430_080625,dense,30,5,"[128, 64]",16,1.0,7,none,train_p99,16.089938812255863,val,0.0,0.0,0.0,0.9778913473372686,0.18774328532949858,0.9866995652684761,0.49889501449550877,41989,93,473,0,127063,42555,87825,473,3789,5.734640121459961,2.8199546337127686,15.046725463867187,6.9632158279418945,12.83481216430664
20260430_074356_wrapup_layers_windows_noscale_beta1,windows,win30,win30_s7,20260430_080625,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/windows/win30_s7/20260430_080625,dense,30,5,"[128, 64]",16,1.0,7,none,train_p99,16.089938812255863,test,0.42028985507246375,0.0688836104513064,0.1183673469387755,0.9383342302205036,0.2706327919579207,0.955730145175064,0.5322998660567256,83676,360,3528,261,127063,42555,87825,473,3789,5.734640121459961,2.8199546337127686,15.046725463867187,6.9632158279418945,12.83481216430664
